state,state_fips,fips,county,NAME,disease,season,season_start_year,outcome_per_100k,total_cases,total_cases_per_100k,peak_week_cases,peak_week_cases_per_100k,weeks_active,time_to_peak,outbreak_steepness,pct_type_a,pct_weeks_high_level,mean_admissions_per_100k,pop_density_per_sqmi,median_age,pct_elderly,avg_household_size,median_income,poverty_rate,unemployment_rate,public_transport_pct,pct_bachelors_plus,pct_non_white,pct_foreign_born,pct_checkup,pct_obesity,pct_diabetes,pct_copd,pct_chd,pct_csmoking,pop_total,land_area_sqmi,outbreak
NY,36,36045,JEFFERSON,"Jefferson County, New York",FLU,2024-2025,2024,2746.8,3226.0,,282.0,,33.0,19.0,14.84,82.5,,,92.63,32.8,14.19,2.44,62782,12.18,6.41,0.52,16.02,15.84,4.71,78.5,36.3,10.0,7.4,6.6,17.1,117445,1267.916,1
NY,36,36047,KINGS,"Kings County, New York",FLU,2024-2025,2024,2388.2,63995.0,,6888.0,,33.0,17.0,405.18,71.9,,,38624.04,35.9,14.5,2.64,74692,18.79,7.27,50.72,28.05,59.62,35.28,78.0,26.9,11.6,5.6,6.2,11.8,2679620,69.377,0
NY,36,36049,LEWIS,"Lewis County, New York",FLU,2024-2025,2024,2693.9,719.0,,108.0,,28.0,18.0,6.0,95.8,,,20.91,42.0,19.59,2.46,64401,12.96,5.16,1.07,13.3,4.73,1.11,79.4,36.0,11.2,8.4,8.0,16.9,26690,1276.462,0
NY,36,36051,LIVINGSTON,"Livingston County, New York",FLU,2024-2025,2024,2436.3,1510.0,,202.0,,31.0,20.0,10.1,77.4,,,98.11,41.7,18.89,2.35,70443,10.76,4.67,0.62,19.91,8.75,3.02,78.2,31.4,10.3,7.4,7.3,14.8,61980,631.762,0
NY,36,36053,MADISON,"Madison County, New York",FLU,2024-2025,2024,1930.3,1313.0,,118.0,,33.0,20.0,5.9,81.5,,,103.87,42.5,19.15,2.48,68869,8.76,4.06,0.33,18.24,8.12,2.87,79.4,33.3,9.8,7.1,7.2,14.4,68020,654.85,0
NY,36,36055,MONROE,"Monroe County, New York",FLU,2024-2025,2024,2485.6,18801.0,,2207.0,,33.0,20.0,110.35,78.8,,,1151.4,39.3,17.91,2.32,71450,13.02,5.27,1.98,28.13,27.75,8.25,77.4,35.6,10.2,5.0,6.0,11.0,756406,656.944,0
NY,36,36057,MONTGOMERY,"Montgomery County, New York",FLU,2024-2025,2024,2194.5,1089.0,,114.0,,28.0,19.0,6.0,88.6,,,123.1,40.6,18.84,2.56,58033,14.88,5.91,0.25,13.67,17.12,3.12,77.9,35.9,12.5,9.9,8.8,19.1,49624,403.111,0
NY,36,36059,NASSAU,"Nassau County, New York",FLU,2024-2025,2024,4063.4,56447.0,,6047.0,,33.0,16.0,377.94,68.4,,,4882.09,41.7,18.03,3.01,137709,5.31,4.65,13.64,33.67,37.99,22.79,81.1,27.0,10.9,4.8,6.0,9.5,1389160,284.542,1
NY,36,36061,NEW YORK,"New York County, New York",FLU,2024-2025,2024,2200.8,36222.0,,3839.0,,33.0,18.0,213.28,77.1,,,72639.55,38.5,17.27,2.04,99880,15.35,6.77,47.82,48.33,48.78,28.11,77.5,20.9,9.1,5.1,6.1,10.5,1645867,22.658,0
NY,36,36063,NIAGARA,"Niagara County, New York",FLU,2024-2025,2024,1524.8,3236.0,,334.0,,32.0,23.0,14.52,85.0,,,406.3,43.1,19.74,2.29,65882,12.74,5.78,0.95,19.43,15.09,3.95,80.8,34.8,11.3,8.4,8.0,14.7,212230,522.353,0
NY,36,36065,ONEIDA,"Oneida County, New York",FLU,2024-2025,2024,2144.5,4955.0,,499.0,,33.0,20.0,24.95,84.2,,,190.57,40.9,19.17,2.36,66402,13.79,4.43,1.5,18.9,17.26,8.71,80.2,38.1,11.1,8.0,7.7,15.1,231055,1212.443,0
NY,36,36067,ONONDAGA,"Onondaga County, New York",FLU,2024-2025,2024,2093.6,9895.0,,1053.0,,33.0,18.0,58.5,88.4,,,607.2,39.4,17.85,2.35,71479,13.34,5.65,2.37,25.36,23.28,7.9,80.7,34.7,10.9,8.0,7.4,15.3,472637,778.393,0
NY,36,36069,ONTARIO,"Ontario County, New York",FLU,2024-2025,2024,2563.1,2878.0,,394.0,,28.0,19.0,20.74,79.8,,,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,79.4,33.5,10.5,7.0,7.2,13.4,112288,644.075,0
NY,36,36071,ORANGE,"Orange County, New York",FLU,2024-2025,2024,3334.4,13379.0,,1639.0,,33.0,17.0,96.41,77.0,,,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,79.8,37.0,10.3,5.3,6.0,11.6,401237,812.078,1
NY,36,36073,ORLEANS,"Orleans County, New York",FLU,2024-2025,2024,2264.1,909.0,,90.0,,26.0,23.0,3.91,72.5,,,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,79.8,36.3,10.7,7.3,7.4,15.2,40148,391.262,0
NY,36,36075,OSWEGO,"Oswego County, New York",FLU,2024-2025,2024,2332.3,2753.0,,302.0,,30.0,20.0,15.1,92.8,,,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,78.8,38.3,10.9,8.4,7.5,16.5,118037,951.601,0
NY,36,36077,OTSEGO,"Otsego County, New York",FLU,2024-2025,2024,2186.7,1305.0,,128.0,,31.0,19.0,6.74,78.2,,,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,80.2,33.3,10.3,7.0,7.3,12.3,59678,1001.738,0
NY,36,36079,PUTNAM,"Putnam County, New York",FLU,2024-2025,2024,4332.2,4243.0,,449.0,,33.0,18.0,24.94,68.7,,,425.37,44.1,18.28,2.73,120970,6.26,4.42,6.55,30.92,19.9,14.11,79.3,30.5,10.2,5.7,6.5,11.2,97942,230.252,1
NY,36,36081,QUEENS,"Queens County, New York",FLU,2024-2025,2024,2784.4,65736.0,,7046.0,,33.0,17.0,414.47,71.1,,,21713.94,39.9,16.49,2.85,82431,11.56,7.02,43.73,25.18,69.48,47.14,81.0,24.7,12.3,4.6,5.8,10.4,2360826,108.724,1
NY,36,36083,RENSSELAER,"Rensselaer County, New York",FLU,2024-2025,2024,1234.0,1986.0,,212.0,,33.0,20.0,10.6,83.8,,,246.67,40.0,17.63,2.34,83734,11.05,5.59,2.5,24.91,17.34,5.72,78.6,34.5,10.1,6.4,6.7,12.6,160943,652.459,0
NY,36,36085,RICHMOND,"Richmond County, New York",FLU,2024-2025,2024,2761.7,13613.0,,1160.0,,33.0,17.0,68.24,68.3,,,8569.18,40.3,16.59,2.86,96185,10.26,5.43,25.12,24.7,33.8,24.84,79.8,29.4,11.3,5.3,6.3,10.5,492925,57.523,1
NY,36,36087,ROCKLAND,"Rockland County, New York",FLU,2024-2025,2024,3488.0,11766.0,,1451.0,,33.0,17.0,85.35,72.4,,,1942.17,35.3,15.64,3.22,106173,14.88,6.22,5.62,26.25,33.04,20.69,78.4,31.4,11.6,6.3,6.6,13.1,337326,173.685,1
NY,36,36089,ST LAWRENCE,"St. Lawrence County, New York",FLU,2024-2025,2024,1221.1,1327.0,,142.0,,27.0,16.0,8.88,93.7,,,40.56,38.8,18.01,2.37,58339,15.34,6.27,0.2,15.44,7.64,3.64,78.5,35.7,11.4,8.8,7.8,17.8,108670,2679.395,0
NY,36,36091,SARATOGA,"Saratoga County, New York",FLU,2024-2025,2024,1635.4,3865.0,,439.0,,33.0,18.0,24.39,74.6,,,291.77,43.3,18.94,2.36,97038,6.45,3.54,0.66,31.37,9.74,5.55,79.0,32.6,8.9,5.5,6.5,10.5,236328,809.97,0
NY,36,36093,SCHENECTADY,"Schenectady County, New York",FLU,2024-2025,2024,1654.5,2638.0,,270.0,,32.0,19.0,14.21,78.3,,,779.05,39.7,17.47,2.42,75056,11.3,5.98,3.93,23.55,28.03,10.06,80.0,34.0,10.2,6.2,6.5,12.9,159447,204.669,0
NY,36,36095,SCHOHARIE,"Schoharie County, New York",FLU,2024-2025,2024,1635.0,490.0,,81.0,,23.0,23.0,3.52,82.9,,,48.2,45.7,23.04,2.33,71479,9.69,5.29,0.38,17.91,8.84,3.09,80.2,36.7,11.7,9.4,8.6,17.8,29970,621.819,0
NY,36,36097,SCHUYLER,"Schuyler County, New York",FLU,2024-2025,2024,2156.3,385.0,,39.0,,26.0,14.0,2.79,87.3,,,54.38,47.3,22.06,2.36,61316,15.58,5.67,0.19,18.21,5.67,1.83,79.8,37.6,12.3,9.6,8.9,19.0,17855,328.343,0
NY,36,36099,SENECA,"Seneca County, New York",FLU,2024-2025,2024,1750.3,589.0,,63.0,,27.0,20.0,3.15,75.0,,,103.96,43.0,20.17,2.3,64050,12.31,4.51,0.38,16.06,10.45,2.36,79.5,37.5,11.3,8.4,8.1,15.8,33651,323.698,0
NY,36,36101,STEUBEN,"Steuben County, New York",FLU,2024-2025,2024,2483.3,2324.0,,232.0,,28.0,18.0,12.89,90.3,,,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,79.3,36.1,10.9,7.6,7.7,14.9,93584,1390.508,0
NY,36,36103,SUFFOLK,"Suffolk County, New York",FLU,2024-2025,2024,3739.8,57012.0,,6337.0,,33.0,18.0,352.06,72.3,,,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,78.3,29.8,10.0,5.7,6.6,10.6,1524486,910.922,1
NY,36,36105,SULLIVAN,"Sullivan County, New York",FLU,2024-2025,2024,3599.9,2834.0,,355.0,,33.0,18.0,19.72,83.2,,,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78.9,34.9,12.8,8.0,8.0,15.1,78725,968.145,1
NY,36,36107,TIOGA,"Tioga County, New York",FLU,2024-2025,2024,2325.0,1124.0,,105.0,,30.0,20.0,5.25,92.0,,,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,79.5,35.5,11.0,7.6,8.0,14.0,48344,518.767,0
NY,36,36109,TOMPKINS,"Tompkins County, New York",FLU,2024-2025,2024,1495.8,1534.0,,123.0,,33.0,18.0,6.83,82.3,,,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,77.3,29.6,7.7,5.0,5.4,11.0,102555,474.642,0
NY,36,36111,ULSTER,"Ulster County, New York",FLU,2024-2025,2024,2051.0,3736.0,,418.0,,33.0,18.0,23.22,77.2,,,162.02,44.2,20.46,2.34,77197,14.13,5.05,2.29,26.2,21.78,7.76,79.5,31.7,10.8,7.2,7.2,13.3,182153,1124.236,0
NY,36,36113,WARREN,"Warren County, New York",FLU,2024-2025,2024,1376.3,904.0,,113.0,,31.0,18.0,6.28,77.9,,,75.74,46.7,23.03,2.17,74531,8.54,4.2,0.73,25.39,6.56,3.47,79.8,34.7,11.0,8.6,8.0,17.0,65684,867.222,0
NY,36,36115,WASHINGTON,"Washington County, New York",FLU,2024-2025,2024,1797.4,1102.0,,127.0,,31.0,18.0,7.06,74.8,,,73.76,44.6,20.41,2.41,68703,10.83,5.13,0.38,15.6,7.94,2.84,79.4,36.1,11.3,8.1,7.9,15.1,61310,831.19,0
NY,36,36117,WAYNE,"Wayne County, New York",FLU,2024-2025,2024,3147.0,2874.0,,362.0,,33.0,20.0,18.1,74.8,,,151.24,43.6,19.72,2.37,71007,10.9,4.29,0.28,17.86,10.22,2.63,79.6,37.2,10.8,7.3,7.4,14.4,91324,603.83,1
NY,36,36119,WESTCHESTER,"Westchester County, New York",FLU,2024-2025,2024,4261.1,42522.0,,4331.0,,33.0,18.0,240.61,70.2,,,2316.31,41.3,17.48,2.64,114651,8.36,6.04,18.6,36.05,42.69,25.58,78.9,26.7,9.8,5.3,6.2,9.4,997904,430.817,1
NY,36,36121,WYOMING,"Wyoming County, New York",FLU,2024-2025,2024,1616.3,652.0,,63.0,,28.0,21.0,3.0,79.0,,,68.05,42.9,19.13,2.34,65066,10.01,4.08,0.63,13.33,10.19,2.19,78.8,35.8,10.8,7.6,7.6,16.3,40338,592.752,0
NY,36,36123,YATES,"Yates County, New York",FLU,2024-2025,2024,2079.9,514.0,,71.0,,21.0,20.0,3.55,88.7,,,73.09,41.7,21.48,2.64,63974,13.54,3.23,0.02,16.29,4.17,1.58,79.0,35.0,12.0,9.4,8.8,17.2,24713,338.139,0
PA,42,42001,ADAMS,"Adams County, Pennsylvania",FLU,2025-2026,2025,1163.4,1217.0,,,,,,,,,,201.67,43.8,20.89,2.51,78975,7.56,3.4,0.22,17.14,8.46,3.38,79.4,36.5,10.9,7.7,7.6,15.7,104604,518.69,0
PA,42,42003,ALLEGHENY,"Allegheny County, Pennsylvania",FLU,2025-2026,2025,983.6,12249.0,,,,,,,,,,1706.01,40.6,19.47,2.22,72537,10.81,4.95,6.87,31.78,22.18,6.19,78.2,31.7,11.0,7.2,7.1,14.7,1245310,729.953,0
PA,42,42005,ARMSTRONG,"Armstrong County, Pennsylvania",FLU,2025-2026,2025,755.3,495.0,,,,,,,,,,100.32,47.0,22.88,2.33,61011,10.26,5.08,0.3,13.79,3.7,0.61,78.8,37.9,12.3,9.8,8.8,19.6,65538,653.321,0
PA,42,42007,BEAVER,"Beaver County, Pennsylvania",FLU,2025-2026,2025,516.6,866.0,,,,,,,,,,385.62,44.9,21.97,2.29,67194,10.26,5.6,1.58,19.66,11.39,2.11,79.5,37.4,11.8,8.4,8.2,15.5,167629,434.695,0
PA,42,42009,BEDFORD,"Bedford County, Pennsylvania",FLU,2025-2026,2025,1623.5,773.0,,,,,,,,,,47.04,47.3,23.01,2.41,58337,10.65,4.27,0.62,11.8,3.49,1.02,79.3,34.9,12.6,9.9,9.5,18.2,47613,1012.244,1
PA,42,42011,BERKS,"Berks County, Pennsylvania",FLU,2025-2026,2025,897.8,3847.0,,,,,,,,,,500.33,39.9,17.54,2.58,74617,11.46,5.38,1.21,18.29,24.64,8.13,79.0,34.8,11.5,7.5,7.6,14.8,428483,856.403,0
PA,42,42013,BLAIR,"Blair County, Pennsylvania",FLU,2025-2026,2025,964.6,1183.0,,,,,,,,,,233.47,42.9,20.89,2.35,59386,12.83,4.18,0.74,16.7,6.0,1.22,78.7,36.0,12.7,10.2,9.2,19.2,122640,525.291,0
PA,42,42015,BRADFORD,"Bradford County, Pennsylvania",FLU,2025-2026,2025,2202.5,1325.0,,,,,,,,,,52.43,43.9,21.74,2.44,60650,12.98,4.79,0.11,14.16,4.55,1.96,79.9,34.7,12.2,9.0,8.9,16.1,60159,1147.376,1
PA,42,42017,BUCKS,"Bucks County, Pennsylvania",FLU,2025-2026,2025,753.3,4860.0,,,,,,,,,,1067.5,44.0,19.46,2.58,107826,5.55,4.64,2.29,31.15,16.23,10.16,78.4,30.4,11.1,7.6,7.4,15.5,645163,604.367,0
PA,42,42019,BUTLER,"Butler County, Pennsylvania",FLU,2025-2026,2025,834.7,1624.0,,,,,,,,,,246.44,43.4,19.65,2.38,82932,7.67,4.65,0.42,27.5,5.55,2.25,80.0,32.3,9.7,6.2,6.7,12.2,194562,789.486,0
PA,42,42021,CAMBRIA,"Cambria County, Pennsylvania",FLU,2025-2026,2025,2679.7,3571.0,,,,,,,,,,193.83,45.6,23.12,2.28,54221,13.69,4.95,0.98,16.31,7.78,1.03,79.9,36.6,12.6,9.7,9.1,18.1,133263,687.51,1
PA,42,42023,CAMERON,"Cameron County, Pennsylvania",FLU,2025-2026,2025,815.7,37.0,,,,,,,,,,11.45,51.8,27.98,2.03,46186,14.86,7.13,0.0,8.33,4.96,0.73,81.3,37.9,15.4,12.3,11.5,20.8,4536,396.233,0
PA,42,42025,CARBON,"Carbon County, Pennsylvania",FLU,2025-2026,2025,1971.8,1282.0,,,,,,,,,,170.51,46.3,21.58,2.41,64538,11.61,6.92,0.27,13.55,8.25,3.55,79.2,34.7,12.4,9.3,8.7,17.6,65018,381.324,1
PA,42,42027,CENTRE,"Centre County, Pennsylvania",FLU,2025-2026,2025,1490.6,2365.0,,,,,,,,,,143.3,33.3,15.07,2.39,70087,14.95,3.97,4.04,28.3,14.2,8.33,76.9,31.5,8.7,6.5,6.0,15.1,158665,1107.259,0
PA,42,42029,CHESTER,"Chester County, Pennsylvania",FLU,2025-2026,2025,1157.2,6208.0,,,,,,,,,,714.78,40.7,16.97,2.6,118574,5.81,3.96,1.62,38.44,19.54,9.66,77.3,29.6,9.2,5.1,5.9,10.6,536474,750.546,0
PA,42,42031,CLARION,"Clarion County, Pennsylvania",FLU,2025-2026,2025,432.1,162.0,,,,,,,,,,62.39,41.5,20.05,2.43,58690,13.18,5.55,0.3,15.46,4.73,0.86,77.7,34.5,11.3,8.9,8.3,18.0,37489,600.836,0
PA,42,42033,CLEARFIELD,"Clearfield County, Pennsylvania",FLU,2025-2026,2025,870.7,694.0,,,,,,,,,,69.6,45.2,21.07,2.36,56982,12.89,6.02,0.18,14.27,6.74,1.97,78.8,37.2,13.0,10.6,9.3,20.0,79707,1145.16,0
PA,42,42035,CLINTON,"Clinton County, Pennsylvania",FLU,2025-2026,2025,1032.8,391.0,,,,,,,,,,42.56,39.8,19.31,2.44,59011,12.6,5.35,0.35,13.4,5.06,1.51,78.0,33.7,10.8,8.6,7.6,18.4,37860,889.63,0
PA,42,42037,COLUMBIA,"Columbia County, Pennsylvania",FLU,2025-2026,2025,1441.7,936.0,,,,,,,,,,134.36,41.3,19.94,2.36,59457,14.34,4.76,0.33,17.07,6.89,2.35,78.9,36.0,11.1,8.5,8.0,16.4,64924,483.222,0
PA,42,42039,CRAWFORD,"Crawford County, Pennsylvania",FLU,2025-2026,2025,1462.9,1227.0,,,,,,,,,,82.85,43.6,21.56,2.42,58734,12.17,5.64,0.64,14.46,5.82,1.27,79.1,37.4,12.2,9.6,8.7,19.5,83876,1012.355,0
PA,42,42041,CUMBERLAND,"Cumberland County, Pennsylvania",FLU,2025-2026,2025,1728.1,4515.0,,,,,,,,,,478.97,40.3,18.66,2.38,82849,7.35,3.68,0.43,26.93,15.35,6.69,78.6,32.8,10.2,6.9,6.7,14.1,261269,545.482,1
PA,42,42043,DAUPHIN,"Dauphin County, Pennsylvania",FLU,2025-2026,2025,1240.4,3549.0,,,,,,,,,,545.1,39.4,17.45,2.37,71046,11.97,4.32,1.5,23.08,33.48,8.68,79.3,34.1,12.2,7.9,7.5,17.1,286108,524.87,0
PA,42,42045,DELAWARE,"Delaware County, Pennsylvania",FLU,2025-2026,2025,893.1,5138.0,,,,,,,,,,3129.91,39.0,16.75,2.56,86390,9.31,6.79,7.44,27.83,34.27,10.76,79.6,30.9,10.8,5.5,6.1,12.5,575312,183.811,0
PA,42,42047,ELK,"Elk County, Pennsylvania",FLU,2025-2026,2025,663.7,205.0,,,,,,,,,,37.35,48.2,22.75,2.26,61672,8.85,6.5,0.43,13.6,3.99,0.91,79.8,38.3,12.7,10.1,9.3,17.9,30886,826.901,0
PA,42,42049,ERIE,"Erie County, Pennsylvania",FLU,2025-2026,2025,1895.8,5128.0,,,,,,,,,,338.58,39.9,18.75,2.35,59396,14.66,5.47,1.4,20.41,15.86,4.38,80.4,36.5,11.6,8.5,8.2,17.8,270495,798.901,1
PA,42,42051,FAYETTE,"Fayette County, Pennsylvania",FLU,2025-2026,2025,887.0,1139.0,,,,,,,,,,162.4,45.2,21.84,2.25,55579,15.64,7.21,1.2,13.74,9.52,1.6,80.6,34.7,13.2,10.7,9.0,20.7,128417,790.758,0
PA,42,42053,FOREST,"Forest County, Pennsylvania",FLU,2025-2026,2025,215.5,15.0,,,,,,,,,,16.29,46.2,22.89,2.49,46188,12.66,4.29,0.0,9.51,28.41,3.25,77.6,39.7,13.6,10.0,9.3,21.8,6959,427.259,0
PA,42,42055,FRANKLIN,"Franklin County, Pennsylvania",FLU,2025-2026,2025,888.0,1386.0,,,,,,,,,,202.1,42.2,19.8,2.46,71808,8.88,3.42,0.22,16.21,10.64,3.71,78.6,38.9,11.5,8.3,7.8,18.5,156084,772.299,0
PA,42,42057,FULTON,"Fulton County, Pennsylvania",FLU,2025-2026,2025,1608.8,234.0,,,,,,,,,,33.24,45.7,21.84,2.37,63153,10.66,3.7,0.25,11.86,5.25,0.78,79.1,35.6,11.6,8.6,8.4,17.2,14545,437.551,1
PA,42,42059,GREENE,"Greene County, Pennsylvania",FLU,2025-2026,2025,377.3,135.0,,,,,,,,,,62.13,43.1,19.72,2.33,66283,11.76,5.17,0.24,15.07,7.53,0.68,78.8,35.6,12.0,9.6,8.7,18.7,35781,575.932,0
PA,42,42061,HUNTINGDON,"Huntingdon County, Pennsylvania",FLU,2025-2026,2025,1557.0,687.0,,,,,,,,,,50.45,43.6,21.17,2.48,61300,10.02,5.09,0.12,13.09,9.46,1.02,78.4,35.0,11.5,8.4,8.1,18.8,44123,874.592,1
PA,42,42063,INDIANA,"Indiana County, Pennsylvania",FLU,2025-2026,2025,530.0,442.0,,,,,,,,,,100.79,39.6,19.74,2.41,57170,12.11,6.46,0.24,17.09,6.89,1.82,79.5,37.7,10.9,8.2,7.9,15.4,83394,827.405,0
PA,42,42065,JEFFERSON,"Jefferson County, Pennsylvania",FLU,2025-2026,2025,388.0,172.0,,,,,,,,,,67.94,43.7,21.33,2.42,56607,13.84,5.37,0.59,12.1,3.18,0.45,78.5,35.7,12.6,10.2,9.3,20.2,44326,652.439,0
PA,42,42067,JUNIATA,"Juniata County, Pennsylvania",FLU,2025-2026,2025,764.8,180.0,,,,,,,,,,60.13,42.7,20.56,2.63,61915,8.85,3.13,0.13,10.05,5.86,2.5,78.5,36.0,12.3,9.6,8.8,18.8,23535,391.391,0
PA,42,42069,LACKAWANNA,"Lackawanna County, Pennsylvania",FLU,2025-2026,2025,1278.8,2758.0,,,,,,,,,,469.99,41.9,20.01,2.36,63739,12.52,4.82,0.97,21.07,14.74,5.76,78.9,32.8,11.5,8.1,7.7,16.5,215672,458.886,0
PA,42,42071,LANCASTER,"Lancaster County, Pennsylvania",FLU,2025-2026,2025,1426.8,7893.0,,,,,,,,,,586.07,39.0,18.81,2.58,81458,7.99,3.38,0.81,20.68,15.58,5.5,77.9,35.1,10.6,7.3,7.4,15.2,553202,943.924,0
PA,42,42073,LAWRENCE,"Lawrence County, Pennsylvania",FLU,2025-2026,2025,586.7,504.0,,,,,,,,,,240.38,45.0,22.53,2.33,57585,12.02,6.78,0.56,15.85,8.69,1.41,80.3,35.5,12.5,9.2,8.8,17.7,85907,357.373,0
PA,42,42075,LEBANON,"Lebanon County, Pennsylvania",FLU,2025-2026,2025,1202.0,1722.0,,,,,,,,,,395.92,41.3,19.85,2.53,72532,10.62,4.4,0.64,15.71,16.82,4.26,79.1,36.8,11.5,7.7,7.8,15.2,143258,361.835,0
PA,42,42077,LEHIGH,"Lehigh County, Pennsylvania",FLU,2025-2026,2025,1894.1,7086.0,,,,,,,,,,1083.31,38.9,16.94,2.57,74973,11.65,5.77,1.6,22.06,30.5,12.91,78.1,34.0,11.6,7.2,7.0,16.0,374110,345.341,1
PA,42,42079,LUZERNE,"Luzerne County, Pennsylvania",FLU,2025-2026,2025,1409.7,4587.0,,,,,,,,,,365.66,42.2,19.84,2.37,60836,14.39,5.86,0.8,17.44,19.42,8.3,78.9,38.2,12.0,8.5,8.0,17.5,325396,889.876,0
PA,42,42081,LYCOMING,"Lycoming County, Pennsylvania",FLU,2025-2026,2025,1298.9,1481.0,,,,,,,,,,92.78,41.4,19.96,2.36,63437,11.77,5.31,0.99,17.13,10.25,2.03,79.3,35.5,11.4,8.5,8.0,16.5,114022,1228.92,0
PA,42,42083,MCKEAN,"McKean County, Pennsylvania",FLU,2025-2026,2025,706.9,286.0,,,,,,,,,,41.3,43.8,20.02,2.37,57861,13.21,5.28,0.47,13.89,6.06,1.81,79.6,35.9,11.8,8.8,8.4,16.0,40459,979.694,0
PA,42,42085,MERCER,"Mercer County, Pennsylvania",FLU,2025-2026,2025,809.2,895.0,,,,,,,,,,164.45,45.0,22.4,2.26,57353,12.67,5.48,0.18,17.2,10.59,1.64,80.3,34.8,11.6,8.8,8.4,16.8,110600,672.538,0
PA,42,42087,MIFFLIN,"Mifflin County, Pennsylvania",FLU,2025-2026,2025,1432.4,661.0,,,,,,,,,,112.27,43.3,21.63,2.44,58012,16.41,3.91,0.2,9.23,5.2,0.78,79.5,38.3,13.0,10.3,9.3,20.8,46146,411.037,0
PA,42,42089,MONROE,"Monroe County, Pennsylvania",FLU,2025-2026,2025,2193.6,3688.0,,,,,,,,,,276.36,43.5,18.27,2.8,80656,11.13,6.31,3.49,18.77,30.57,10.22,80.2,37.5,12.6,7.5,7.4,15.8,168128,608.356,1
PA,42,42091,MONTGOMERY,"Montgomery County, Pennsylvania",FLU,2025-2026,2025,712.2,6099.0,,,,,,,,,,1773.19,41.2,18.15,2.53,107441,6.11,4.53,3.37,36.23,24.08,10.94,78.2,31.5,10.3,6.6,6.7,12.5,856399,482.971,0
PA,42,42093,MONTOUR,"Montour County, Pennsylvania",FLU,2025-2026,2025,1745.1,317.0,,,,,,,,,,139.38,43.2,20.99,2.28,72626,8.31,2.4,0.09,26.63,8.6,5.06,78.8,35.3,12.0,8.9,8.4,16.8,18165,130.331,1
PA,42,42095,NORTHAMPTON,"Northampton County, Pennsylvania",FLU,2025-2026,2025,1837.4,5775.0,,,,,,,,,,849.94,41.9,19.54,2.51,82201,8.83,4.65,1.29,23.0,21.09,8.25,77.7,33.0,10.9,6.9,7.1,14.6,314299,369.788,1
PA,42,42097,NORTHUMBERLAND,"Northumberland County, Pennsylvania",FLU,2025-2026,2025,1495.5,1366.0,,,,,,,,,,199.57,44.5,21.6,2.32,55952,11.9,4.74,0.38,13.53,7.96,1.23,79.2,37.9,12.5,9.7,8.8,19.2,91340,457.678,1
PA,42,42099,PERRY,"Perry County, Pennsylvania",FLU,2025-2026,2025,966.5,444.0,,,,,,,,,,83.31,43.7,19.37,2.51,76103,8.08,3.39,0.19,13.15,4.87,1.21,78.0,35.1,11.2,8.7,8.1,17.8,45941,551.449,0
PA,42,42101,PHILADELPHIA,"Philadelphia County, Pennsylvania",FLU,2025-2026,2025,792.7,12630.0,,,,,,,,,,11858.11,34.8,14.01,2.34,57537,22.08,8.65,19.8,22.99,62.91,14.61,78.8,34.2,14.6,8.3,7.1,18.4,1593208,134.356,0
PA,42,42103,PIKE,"Pike County, Pennsylvania",FLU,2025-2026,2025,910.2,537.0,,,,,,,,,,108.27,48.9,22.99,2.47,76416,9.92,8.5,1.76,20.63,17.71,7.49,80.3,34.0,12.4,7.7,8.2,14.6,58996,544.895,0
PA,42,42105,POTTER,"Potter County, Pennsylvania",FLU,2025-2026,2025,2538.1,416.0,,,,,,,,,,15.16,48.1,24.87,2.45,56491,12.05,4.84,0.21,12.15,3.7,1.31,80.3,38.1,13.2,9.7,9.4,18.2,16390,1081.249,1
PA,42,42107,SCHUYLKILL,"Schuylkill County, Pennsylvania",FLU,2025-2026,2025,1650.1,2363.0,,,,,,,,,,183.93,44.2,20.65,2.39,63574,11.75,5.31,0.43,13.47,9.14,2.21,78.4,39.0,12.5,9.8,8.7,19.9,143201,778.579,1
PA,42,42109,SNYDER,"Snyder County, Pennsylvania",FLU,2025-2026,2025,1153.4,459.0,,,,,,,,,,121.04,40.0,19.83,2.57,65914,7.79,2.18,0.3,14.03,4.54,1.12,78.7,35.5,11.3,8.4,7.9,15.3,39797,328.784,0
PA,42,42111,SOMERSET,"Somerset County, Pennsylvania",FLU,2025-2026,2025,806.2,595.0,,,,,,,,,,68.65,46.7,23.08,2.4,57357,10.18,5.19,0.12,12.89,5.33,1.04,79.3,36.5,12.1,9.0,8.7,18.6,73802,1075.047,0
