state,state_fips,fips,county,NAME,season,season_start_year,total_cases,flu_rate_per_100k,peak_week_cases,peak_rate_per_100k,weeks_active,time_to_peak,outbreak_steepness,pct_type_a,pop_density_per_sqmi,median_age,pct_elderly,avg_household_size,median_income,poverty_rate,unemployment_rate,public_transport_pct,pct_bachelors_plus,pct_non_white,pct_foreign_born,pop_total,pop_elderly,pop_below_poverty,labour_force,unemployed,total_commuters,public_transport_commuters,pop_white,pop_foreign_born,pop_bachelors_plus,land_area_sqmi,outbreak,pct_vaccinated
NY,36,36067,ONONDAGA,"Onondaga County, New York",2023-2024,2023,6236.0,1319.4,490.0,103.7,33.0,13.0,37.69,69.1,607.2,39.4,17.85,2.35,71479,13.34,5.65,2.37,25.36,23.28,7.9,472637,84343,63066,239433,13526,222274,5263,362589,37354,119853,778.393,0,70.5
NY,36,36067,ONONDAGA,"Onondaga County, New York",2024-2025,2024,9895.0,2093.6,1053.0,222.8,33.0,18.0,58.5,88.4,607.2,39.4,17.85,2.35,71479,13.34,5.65,2.37,25.36,23.28,7.9,472637,84343,63066,239433,13526,222274,5263,362589,37354,119853,778.393,0,70.5
NY,36,36067,ONONDAGA,"Onondaga County, New York",2025-2026,2025,10120.0,2141.2,1220.0,258.1,28.0,13.0,93.85,63.9,607.2,39.4,17.85,2.35,71479,13.34,5.65,2.37,25.36,23.28,7.9,472637,84343,63066,239433,13526,222274,5263,362589,37354,119853,778.393,0,70.5
NY,36,36069,ONTARIO,"Ontario County, New York",2009-2010,2009,243.0,216.4,61.0,54.3,15.0,5.0,12.2,100.0,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2010-2011,2010,156.0,138.9,29.0,25.8,21.0,21.0,1.38,81.4,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2011-2012,2011,63.0,56.1,19.0,16.9,13.0,31.0,0.61,76.2,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,1,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2012-2013,2012,503.0,448.0,55.0,49.0,29.0,13.0,4.23,79.5,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,1,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2013-2014,2013,214.0,190.6,29.0,25.8,28.0,16.0,1.81,94.4,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2014-2015,2014,759.0,675.9,109.0,97.1,27.0,13.0,8.38,73.6,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,1,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2015-2016,2015,385.0,342.9,61.0,54.3,21.0,25.0,2.44,85.5,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,1,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2016-2017,2016,512.0,456.0,55.0,49.0,26.0,20.0,2.75,73.0,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2017-2018,2017,1376.0,1225.4,216.0,192.4,30.0,20.0,10.8,68.0,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,1,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2018-2019,2018,1011.0,900.4,113.0,100.6,25.0,21.0,5.38,99.6,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2019-2020,2019,945.0,841.6,135.0,120.2,19.0,19.0,7.11,47.6,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2020-2021,2020,4.0,3.6,2.0,1.8,3.0,14.0,0.14,75.0,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2021-2022,2021,1188.0,1058.0,209.0,186.1,32.0,27.0,7.74,99.2,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,1,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2022-2023,2022,1916.0,1706.3,357.0,317.9,32.0,10.0,35.7,99.1,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2023-2024,2023,1422.0,1266.4,155.0,138.0,32.0,12.0,12.92,75.8,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2024-2025,2024,2878.0,2563.1,394.0,350.9,28.0,19.0,20.74,79.8,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36069,ONTARIO,"Ontario County, New York",2025-2026,2025,2161.0,1924.5,411.0,366.0,28.0,13.0,31.62,74.0,174.34,43.8,21.03,2.3,76603,8.73,3.96,0.46,26.53,9.6,3.93,112288,23610,9803,57588,2278,54283,250,101505,4413,29794,644.075,0,65.6
NY,36,36071,ORANGE,"Orange County, New York",2009-2010,2009,246.0,61.3,54.0,13.5,26.0,6.0,9.0,98.4,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2010-2011,2010,236.0,58.8,25.0,6.2,24.0,16.0,1.56,76.3,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2011-2012,2011,30.0,7.5,5.0,1.2,17.0,24.0,0.21,90.0,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2012-2013,2012,631.0,157.3,81.0,20.2,28.0,13.0,6.23,67.0,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2013-2014,2013,817.0,203.6,89.0,22.2,29.0,23.0,3.87,63.2,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2014-2015,2014,1032.0,257.2,117.0,29.2,32.0,18.0,6.5,83.8,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2015-2016,2015,889.0,221.6,137.0,34.1,30.0,24.0,5.71,66.5,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2016-2017,2016,1253.0,312.3,127.0,31.7,33.0,17.0,7.47,73.3,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2017-2018,2017,2418.0,602.6,343.0,85.5,31.0,20.0,17.15,60.4,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2018-2019,2018,1705.0,424.9,188.0,46.9,31.0,21.0,8.95,99.0,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2019-2020,2019,2692.0,670.9,258.0,64.3,26.0,19.0,13.58,54.0,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2020-2021,2020,63.0,15.7,9.0,2.2,25.0,10.0,0.9,47.6,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,0,62.7
NY,36,36071,ORANGE,"Orange County, New York",2021-2022,2021,4534.0,1130.0,476.0,118.6,36.0,11.0,43.27,82.0,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,1,62.7
NY,36,36071,ORANGE,"Orange County, New York",2022-2023,2022,12591.0,3138.0,2046.0,509.9,33.0,10.0,204.6,81.3,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,1,62.7
NY,36,36071,ORANGE,"Orange County, New York",2023-2024,2023,11761.0,2931.2,950.0,236.8,33.0,13.0,73.08,73.3,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,1,62.7
NY,36,36071,ORANGE,"Orange County, New York",2024-2025,2024,13379.0,3334.4,1639.0,408.5,33.0,17.0,96.41,77.0,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,1,62.7
NY,36,36071,ORANGE,"Orange County, New York",2025-2026,2025,11208.0,2793.4,1967.0,490.2,28.0,12.0,163.92,82.9,494.09,36.8,14.14,2.89,91806,12.73,5.35,4.66,20.17,32.83,12.23,401237,56715,51059,194320,10387,183472,8545,269528,49076,80915,812.078,1,62.7
NY,36,36073,ORLEANS,"Orleans County, New York",2009-2010,2009,60.0,149.4,16.0,39.9,8.0,4.0,4.0,98.3,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2010-2011,2010,52.0,129.5,14.0,34.9,10.0,20.0,0.7,78.8,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2011-2012,2011,22.0,54.8,5.0,12.5,8.0,29.0,0.17,54.5,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,1,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2012-2013,2012,132.0,328.8,24.0,59.8,21.0,16.0,1.5,65.9,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2013-2014,2013,65.0,161.9,11.0,27.4,16.0,18.0,0.61,95.4,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2014-2015,2014,104.0,259.0,14.0,34.9,24.0,14.0,1.0,71.2,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2015-2016,2015,80.0,199.3,13.0,32.4,16.0,24.0,0.54,92.5,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2016-2017,2016,80.0,199.3,9.0,22.4,18.0,20.0,0.45,77.5,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2017-2018,2017,400.0,996.3,54.0,134.5,24.0,18.0,3.0,53.0,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2018-2019,2018,270.0,672.5,38.0,94.6,20.0,21.0,1.81,97.8,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2019-2020,2019,266.0,662.5,40.0,99.6,17.0,18.0,2.22,57.9,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2020-2021,2020,8.0,19.9,2.0,5.0,7.0,15.0,0.13,25.0,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2021-2022,2021,100.0,249.1,16.0,39.9,21.0,29.0,0.55,94.0,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2022-2023,2022,647.0,1611.5,174.0,433.4,18.0,10.0,17.4,99.5,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2023-2024,2023,580.0,1444.7,45.0,112.1,29.0,12.0,3.75,65.5,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2024-2025,2024,909.0,2264.1,90.0,224.2,26.0,23.0,3.91,72.5,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36073,ORLEANS,"Orleans County, New York",2025-2026,2025,562.0,1399.8,101.0,251.6,22.0,13.0,7.77,80.6,102.61,43.2,18.29,2.33,61069,11.96,6.08,0.39,13.0,12.78,2.91,40148,7343,4801,18969,1153,17535,69,35018,1170,5221,391.262,0,52.8
NY,36,36075,OSWEGO,"Oswego County, New York",2009-2010,2009,421.0,356.7,125.0,105.9,17.0,4.0,31.25,100.0,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2010-2011,2010,129.0,109.3,20.0,16.9,19.0,22.0,0.91,78.3,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2011-2012,2011,51.0,43.2,11.0,9.3,13.0,30.0,0.37,78.4,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2012-2013,2012,762.0,645.6,169.0,143.2,27.0,11.0,15.36,85.0,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2013-2014,2013,434.0,367.7,51.0,43.2,25.0,18.0,2.83,88.7,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2014-2015,2014,948.0,803.1,139.0,117.8,29.0,18.0,7.72,74.8,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2015-2016,2015,529.0,448.2,92.0,77.9,19.0,24.0,3.83,85.4,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2016-2017,2016,718.0,608.3,89.0,75.4,22.0,21.0,4.24,73.5,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2017-2018,2017,1333.0,1129.3,195.0,165.2,28.0,19.0,10.26,57.2,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2018-2019,2018,1013.0,858.2,115.0,97.4,28.0,20.0,5.75,99.0,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2019-2020,2019,1170.0,991.2,108.0,91.5,26.0,19.0,5.68,51.1,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2020-2021,2020,11.0,9.3,3.0,2.5,9.0,22.0,0.14,54.5,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2021-2022,2021,665.0,563.4,79.0,66.9,29.0,32.0,2.47,96.5,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2022-2023,2022,3012.0,2551.7,672.0,569.3,28.0,11.0,61.09,98.6,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2023-2024,2023,2386.0,2021.4,225.0,190.6,30.0,20.0,11.25,57.3,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2024-2025,2024,2753.0,2332.3,302.0,255.9,30.0,20.0,15.1,92.8,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,0,56.9
NY,36,36075,OSWEGO,"Oswego County, New York",2025-2026,2025,3837.0,3250.7,741.0,627.8,26.0,12.0,61.75,73.2,124.04,40.3,17.07,2.4,65054,16.37,7.35,0.76,14.58,6.77,2.06,118037,20150,19320,58807,4321,53261,406,110043,2430,17209,951.601,1,56.9
NY,36,36077,OTSEGO,"Otsego County, New York",2009-2010,2009,77.0,129.0,19.0,31.8,7.0,4.0,4.75,97.4,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2010-2011,2010,36.0,60.3,6.0,10.1,13.0,17.0,0.35,63.9,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2011-2012,2011,15.0,25.1,5.0,8.4,7.0,25.0,0.2,66.7,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2012-2013,2012,172.0,288.2,27.0,45.2,25.0,12.0,2.25,81.4,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2013-2014,2013,72.0,120.6,9.0,15.1,19.0,28.0,0.32,75.0,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2014-2015,2014,233.0,390.4,44.0,73.7,21.0,19.0,2.32,84.5,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2015-2016,2015,100.0,167.6,17.0,28.5,16.0,23.0,0.74,82.0,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2016-2017,2016,272.0,455.8,31.0,51.9,21.0,20.0,1.55,65.4,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2017-2018,2017,408.0,683.7,65.0,108.9,22.0,20.0,3.25,77.2,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2018-2019,2018,399.0,668.6,51.0,85.5,22.0,19.0,2.68,97.5,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2019-2020,2019,625.0,1047.3,86.0,144.1,23.0,18.0,4.78,55.4,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2020-2021,2020,57.0,95.5,19.0,31.8,20.0,12.0,1.58,28.1,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,1,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2021-2022,2021,431.0,722.2,46.0,77.1,36.0,32.0,1.44,91.0,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2022-2023,2022,1097.0,1838.2,284.0,475.9,24.0,11.0,25.82,94.1,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2023-2024,2023,770.0,1290.3,81.0,135.7,33.0,18.0,4.5,70.8,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2024-2025,2024,1305.0,2186.7,128.0,214.5,31.0,19.0,6.74,78.2,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36077,OTSEGO,"Otsego County, New York",2025-2026,2025,1222.0,2047.7,146.0,244.6,25.0,13.0,11.23,76.4,59.57,40.8,21.15,2.42,65778,11.88,4.96,0.64,22.22,8.88,3.84,59678,12622,7090,28757,1426,26908,172,54377,2289,13260,1001.738,0,59.1
NY,36,36079,PUTNAM,"Putnam County, New York",2009-2010,2009,355.0,362.5,126.0,128.6,19.0,6.0,21.0,99.4,425.37,44.1,18.28,2.73,120970,6.26,4.42,6.55,30.92,19.9,14.11,97942,17900,6129,52532,2322,49087,3217,78451,13815,30285,230.252,1,69.6
NY,36,36079,PUTNAM,"Putnam County, New York",2010-2011,2010,124.0,126.6,22.0,22.5,21.0,22.0,1.0,75.8,425.37,44.1,18.28,2.73,120970,6.26,4.42,6.55,30.92,19.9,14.11,97942,17900,6129,52532,2322,49087,3217,78451,13815,30285,230.252,0,69.6
NY,36,36079,PUTNAM,"Putnam County, New York",2011-2012,2011,13.0,13.3,5.0,5.1,6.0,26.0,0.19,69.2,425.37,44.1,18.28,2.73,120970,6.26,4.42,6.55,30.92,19.9,14.11,97942,17900,6129,52532,2322,49087,3217,78451,13815,30285,230.252,0,69.6
NY,36,36079,PUTNAM,"Putnam County, New York",2012-2013,2012,252.0,257.3,48.0,49.0,22.0,14.0,3.43,69.8,425.37,44.1,18.28,2.73,120970,6.26,4.42,6.55,30.92,19.9,14.11,97942,17900,6129,52532,2322,49087,3217,78451,13815,30285,230.252,0,69.6
